,NDC-SEM,SEM-UCB,FTRL,CUCB,Random,CTS
107,1.5825749163495404,0.5825749163495404,1.0,2.5825749163495404,2.0,1.5825749163495404
108,-3.4683144803096564,3.0,2.0,2.0,-0.4683144803096555,-2.4683144803096564
109,1.420402454740889,-0.9970226289095709,2.0,-0.9970226289095709,1.0,2.0
110,2.0,2.0,3.0,2.0,1.0,2.0
111,0.5825749163495404,0.5825749163495404,0.5825749163495404,1.0,0.5825749163495404,3.0
112,2.0,3.0,1.0,1.0,2.0,1.0
113,1.487637964345791,1.487637964345791,1.0,-0.5123620356542089,1.0,1.0
114,2.0,-2.4683144803096564,3.0,-2.4683144803096564,-2.4683144803096555,2.0
115,-0.4174250836504596,2.0,3.0,0.5825749163495404,1.0,1.5825749163495404
116,-0.9970226289095709,0.4204024547408891,1.0,1.420402454740889,0.4204024547408891,0.4204024547408891
117,2.0,2.420402454740889,3.0,0.5825749163495404,0.0029773710904290596,0.4204024547408891
118,2.0,1.5825749163495404,1.5825749163495404,1.420402454740889,2.420402454740889,3.0
119,3.0,3.0,4.0,1.0,2.0,2.0
120,3.0,3.0,3.0,2.0,1.0,2.0
121,2.0,0.0,1.0,2.0,1.0,2.0
122,2.0,2.0,3.0,2.0,2.0,2.0
123,3.0,3.0,2.0,2.0,3.0,3.0
124,2.0,1.0,1.0,2.0,2.0,1.0
125,2.0,1.0,2.0,1.0,1.0,2.0
126,2.0,1.0,0.0,2.0,1.0,1.0
127,2.0,2.0,1.0,1.0,2.0,2.0
128,-0.9970226289095709,-0.9970226289095709,2.0,-1.997022628909571,1.0,-0.9970226289095709
129,0.5825749163495404,1.0,0.5825749163495404,1.0,0.5825749163495404,-0.4174250836504596
130,3.0,2.0,1.5825749163495404,0.0,2.0,2.0
131,3.0,1.0,1.0,2.0,1.0,2.0
132,2.0,2.0,3.0,0.4204024547408891,3.0,2.0
133,2.0,2.0,2.0,2.0,2.0,2.0
134,3.0,3.0,-0.4683144803096555,2.0,-2.4683144803096555,1.0
135,2.0,3.0,2.0,-2.4683144803096564,-1.4683144803096555,2.0
136,-3.4683144803096555,1.0,-3.4683144803096555,0.0,-3.4683144803096564,1.0
137,1.0,2.0,3.0,1.0,1.5825749163495404,2.0
138,2.0,2.0,2.0,1.420402454740889,3.0,3.0
139,2.0,2.0,2.0,1.0,1.0,1.0
140,0.4204024547408891,-0.5123620356542089,-0.5123620356542089,1.420402454740889,-0.0919595809133198,-0.5795975452591109
141,2.0,2.0,0.5825749163495404,1.0,2.0,0.5825749163495404
142,2.0,1.0,3.0,1.0,2.0,3.0
143,-0.4683144803096555,2.0,2.0,-2.4683144803096564,3.0,-1.4683144803096555
144,0.5825749163495404,1.5825749163495404,1.0,1.5825749163495404,1.0,0.5825749163495404
145,2.0,2.0,-2.4683144803096564,1.0,1.0,1.0
146,3.0,3.0,3.0,1.0,2.0,0.0
147,3.0,2.0,2.0,4.0,3.0,3.0
148,2.0,2.0,0.5825749163495404,2.0,1.5825749163495402,2.0
149,2.0,1.0,-3.4683144803096564,4.0,-1.4683144803096555,2.0
150,2.0,3.0,4.0,1.0,2.0,2.0
151,2.0,2.0,1.0,3.0,3.0,3.0
152,3.0,2.0,2.0,2.0,2.0,1.0
153,1.0,2.0,-2.4683144803096555,1.0,-2.4683144803096564,-3.4683144803096564
154,2.0,0.5825749163495404,1.5825749163495404,2.0,2.0,3.0
155,1.0,2.0,1.487637964345791,2.0,1.0,2.0
156,1.0,1.0,2.0,2.0,3.0,3.0
157,-0.5795975452591109,-3.4683144803096555,-0.5795975452591109,-2.4683144803096564,-3.047912025568767,-3.4683144803096555
158,0.0,0.0,2.0,0.0,2.0,2.0
159,1.0,2.0,3.0,1.0,3.0,3.0
160,2.0,0.0,0.0,1.0,1.0,1.0
161,2.0,2.0,1.0,1.0,1.0,1.0
162,0.4876379643457911,1.0,1.487637964345791,-1.0,0.0,2.0
163,0.5825749163495404,1.420402454740889,2.5825749163495404,1.0,0.4204024547408891,0.4204024547408891
164,2.0,3.0,4.0,2.0,3.0,2.0
165,2.0,1.420402454740889,2.0,1.0,1.0,3.0
166,1.0,2.0,2.0,1.0,2.0,2.0
167,3.0,3.0,0.5825749163495404,2.0,0.5825749163495404,3.0
168,1.0,2.0,2.0,4.0,3.0,1.0
169,0.4876379643457911,1.0,2.0,0.0,1.0,2.0
170,1.0,1.0,3.0,2.0,3.0,2.0
171,-2.4683144803096555,0.0,0.0,-2.4683144803096555,-3.4683144803096555,2.0
172,2.0,2.0,1.0,2.0,1.0,3.0
173,2.0,3.0,1.0,3.0,1.5825749163495404,0.5825749163495404
174,2.0,0.0,2.0,2.0,2.0,1.0
175,2.0,4.0,2.0,2.0,1.0,3.0
176,-0.4174250836504596,0.5825749163495404,1.5825749163495404,1.0,0.5825749163495404,2.0
177,1.0,1.420402454740889,1.420402454740889,2.0,3.0,3.0
178,1.0,1.0,1.0,2.0,2.0,1.0
179,2.0,2.0,1.0,1.0,1.0,0.0
180,1.0,1.5825749163495402,1.0,0.5825749163495404,0.5825749163495404,0.0
181,2.0,2.0,2.0,2.0,2.0,2.0
182,1.0,-2.4683144803096564,-3.4683144803096564,2.0,2.0,-1.4683144803096555
183,3.0,3.0,3.0,3.0,2.0,2.0
184,1.487637964345791,1.0,1.0,1.487637964345791,0.4876379643457911,3.0
185,2.0,1.0,1.0,2.0,0.0,2.0
186,1.0,2.0,2.0,2.0,3.0,4.0
187,3.0,3.0,3.0,1.0,2.0,2.0
188,2.0,3.0,4.0,2.0,2.0,2.0
189,0.0,0.0,2.0,1.0,2.0,1.0
190,2.0,2.0,2.0,2.0,2.0,3.0
191,-2.4683144803096555,-3.047912025568767,2.0,-3.047912025568767,2.0,-2.4683144803096564
192,2.0,3.0,3.0,2.0,2.0,3.0
193,1.487637964345791,1.0,3.0,2.0,2.0,0.4876379643457911
194,1.0,3.0,1.0,1.0,1.0,2.0
195,3.0,0.0,1.0,0.5825749163495404,1.0,2.0
196,1.0,2.0,1.0,2.0,2.0,1.0
197,-0.4174250836504596,1.0,3.0,-0.4174250836504596,-0.4174250836504596,3.0
198,3.0,1.0,2.0,3.0,2.0,3.0
199,2.0,2.0,2.0,1.0,1.0,2.0
200,1.0,3.0,2.0,3.0,2.0,1.0
201,1.0,3.0,2.0,0.4204024547408891,0.4204024547408891,0.4204024547408891
202,2.0,2.0,2.0,2.0,3.0,2.0
203,2.0,0.5825749163495404,-0.4174250836504596,1.0,1.0,0.5825749163495404
204,1.0,2.0,2.0,-3.4683144803096564,3.0,1.0
205,1.5825749163495404,1.5825749163495404,1.5825749163495404,-2.4683144803096555,-1.4683144803096555,2.0
206,0.0,-0.5795975452591109,1.0,1.0,1.0,1.0
207,0.5825749163495404,-0.4174250836504596,0.0,-1.885739563960115,-2.885739563960115,2.0
208,1.0,3.0,2.0,2.0,1.0,3.0
209,3.0,2.0,3.0,1.0,3.0,3.0
210,2.0,2.0,1.0,2.0,2.0,3.0
211,0.0,2.0,3.0,2.0,1.0,2.0
212,1.0,3.0,1.0,2.0,3.0,3.0
213,2.0,1.0,1.0,2.0,1.0,0.5825749163495404
214,-2.4683144803096555,2.0,-2.4683144803096564,2.0,-3.4683144803096564,-1.4683144803096555
215,0.4204024547408891,0.4204024547408891,1.0,0.4204024547408891,2.0,2.0
216,3.0,2.0,2.0,2.0,1.0,3.0
217,3.0,2.0,2.0,2.0,2.0,1.0
218,1.0,1.0,2.0,3.0,3.0,1.0
219,2.0,2.0,2.0,2.0,2.0,2.0
220,2.0,1.0,2.0,2.0,2.0,2.0
221,2.0,2.0,1.0,2.0,1.0,3.0
222,1.487637964345791,1.0,2.487637964345791,1.0,2.0,2.0
223,2.0,2.0,2.0,1.5825749163495404,0.5825749163495404,1.5825749163495404
224,2.0,1.0,2.0,2.0,1.0,2.0
225,2.0,2.0,0.5825749163495402,1.0,1.0,1.0
226,2.0,2.0,2.0,2.0,2.0,2.0
227,3.0,3.0,2.0,3.0,1.0,2.0
228,2.0,2.0,2.0,1.0,2.0,3.0
229,2.0,3.0,2.0,2.0,3.0,0.0
230,3.0,2.0,1.0,3.0,1.0,3.0
231,-0.4174250836504596,3.0,3.0,0.5825749163495404,1.0,2.0
232,2.0,1.0,1.0,2.0,2.0,2.0
233,2.0,2.0,3.0,1.0,3.0,2.0
234,-0.5795975452591104,1.0,0.4204024547408891,3.0,2.0,3.0
235,2.0,3.0,1.0,3.0,3.0,2.0
236,-2.4683144803096564,2.0,1.0,-2.4683144803096555,0.0,-2.4683144803096564
237,0.0,1.0,2.0,1.0,1.0,1.0
238,4.0,2.0,2.0,2.0,3.0,1.0
239,3.0,2.0,0.5825749163495404,1.0,1.0,0.5825749163495404
240,2.0,1.0,1.0,3.0,1.0,1.0
241,1.0,1.0,1.0,0.0,1.0,0.0
242,0.0,1.0,0.0,1.0,0.0,1.0
243,1.5825749163495404,0.4204024547408891,0.4204024547408891,1.0,1.420402454740889,1.420402454740889
244,1.0,2.0,-2.4683144803096564,1.0,-2.4683144803096555,1.0
245,3.0,1.0,2.0,2.0,2.0,1.0
246,-2.4683144803096564,3.0,-3.4683144803096564,4.0,1.0,3.0
247,4.0,2.0,1.0,2.0,2.0,2.0
248,2.0,4.0,3.0,3.0,1.0,3.0
249,2.0,2.0,1.0,2.0,1.0,1.0
250,-2.4683144803096555,2.0,-1.4683144803096555,1.0,4.0,2.0
251,2.0,2.0,0.4876379643457911,2.0,-0.5123620356542089,2.0
252,1.0,1.5825749163495402,1.0,1.5825749163495402,2.0,2.0
253,1.0,2.0,2.0,2.0,2.0,2.0
254,2.0,2.0,2.0,0.5825749163495404,1.5825749163495404,2.0
255,2.0,3.0,2.0,3.0,2.0,1.0
256,2.0,3.0,2.0,1.0,2.0,2.0
257,-0.5795975452591104,-0.5795975452591104,1.487637964345791,1.0,2.0,1.0
258,2.487637964345791,1.487637964345791,0.4876379643457911,3.0,2.0,3.0
259,3.0,2.0,3.0,2.0,4.0,3.0
260,2.0,3.0,0.0,3.0,2.0,2.0
261,3.0,1.0,2.0,2.0,2.0,2.0
262,2.0,2.0,2.0,2.0,2.0,3.0
263,2.0,2.0,2.0,1.0,2.0,2.0
264,2.0,2.0,1.0,2.0,2.0,1.0
265,3.0,0.5825749163495404,0.5825749163495404,3.0,1.5825749163495404,1.5825749163495404
266,2.0,4.0,1.0,3.0,3.0,2.0
267,-0.5795975452591109,-0.5123620356542089,-0.5795975452591109,1.0,-1.0,0.4204024547408891
268,2.0,1.0,3.0,1.0,1.0,0.0
269,2.0,2.0,3.0,0.0,2.0,1.0
270,2.0,2.0,3.0,1.0,2.0,2.0
271,2.0,2.0,3.0,3.0,2.0,1.0
272,2.0,-0.5123620356542089,0.4204024547408891,-3.4683144803096555,-1.579597545259111,0.0
273,1.0,2.0,0.4204024547408891,3.0,3.0,0.0
274,1.0,1.0,0.0,0.0,0.0,0.0
275,3.0,3.0,2.0,0.5825749163495404,-0.4174250836504596,1.5825749163495404
276,1.0,2.0,3.0,1.0,1.0,2.0
277,0.4876379643457911,1.0,0.4876379643457911,2.0,0.4876379643457911,3.0
278,2.0,1.0,2.0,1.0,1.0,2.0
279,1.0,0.5825749163495404,1.0,0.5825749163495404,-0.4174250836504596,1.0
280,1.0,2.0,2.0,-0.4174250836504596,-0.4174250836504596,2.0
281,0.0,0.0,1.0,2.0,1.0,2.0
282,2.0,0.0,1.0,2.0,-1.0,1.0
283,3.0,2.0,3.0,2.0,1.0,2.0
284,2.487637964345791,2.0,1.487637964345791,2.0,0.4876379643457911,4.0
285,1.0,2.0,2.0,1.0,2.0,3.0
286,2.0,1.0,1.0,1.0,1.0,1.0
287,0.4204024547408891,1.420402454740889,0.4204024547408891,3.0,0.4204024547408891,2.0
288,2.0,1.0,2.0,1.5825749163495404,-1.4683144803096564,-1.4683144803096555
289,2.0,2.0,2.0,2.0,2.0,1.0
290,0.4204024547408891,1.420402454740889,2.0,-0.5795975452591109,2.0,1.0
291,2.0,3.0,2.0,2.0,-2.4683144803096564,3.0
292,1.0,-1.4683144803096564,1.0,-1.4683144803096555,2.0,-2.4683144803096564
293,2.0,1.0,-2.4683144803096555,1.0,2.0,3.0
294,-0.5123620356542089,3.0,1.0,3.0,1.0,1.487637964345791
295,4.0,3.0,3.0,2.0,2.0,1.0
296,2.0,1.0,1.487637964345791,3.0,1.0,1.487637964345791
297,2.0,2.0,1.0,3.0,3.0,2.0
298,2.0,3.0,1.0,2.0,2.0,1.0
299,-1.4683144803096555,2.0,0.0,-1.4683144803096555,1.0,-1.4683144803096564
300,3.0,3.0,1.0,2.0,3.0,2.0
301,0.4876379643457911,1.0,1.0,1.487637964345791,1.0,-3.4683144803096555
302,1.0,1.0,2.0,1.0,1.0,3.0
303,0.4876379643457911,1.0,2.0,0.4876379643457911,0.4876379643457911,3.0
304,2.0,2.0,3.0,1.0,1.0,1.0
305,2.0,3.0,1.0,3.0,2.0,2.0
306,1.002977371090429,1.420402454740889,1.5825749163495404,0.4204024547408891,1.420402454740889,1.5825749163495404
307,3.0,2.0,1.0,2.0,3.0,1.0
308,2.0,0.0,1.0,3.0,2.0,1.0
309,1.0,3.0,3.0,2.0,2.487637964345791,3.0
310,2.487637964345791,3.0,2.0,2.487637964345791,3.0,0.4876379643457911
311,1.0,2.0,2.0,1.0,3.0,1.0
312,3.0,2.0,3.0,3.0,4.0,3.0
313,1.0,2.0,1.0,1.0,-1.0,1.0
314,3.0,2.0,1.0,2.0,2.0,1.0
315,2.0,2.0,2.0,3.0,3.0,3.0
316,3.0,1.0,2.0,2.0,2.0,0.0
317,1.0,2.0,2.0,2.0,3.0,2.0
318,2.0,1.420402454740889,2.0,0.4204024547408891,2.0,1.0
319,-1.4683144803096555,4.0,3.0,-2.4683144803096555,2.0,-0.4683144803096555
320,2.0,3.0,3.0,2.0,4.0,3.0
321,2.0,1.0,1.0,2.0,1.0,1.0
322,4.0,1.420402454740889,1.0,1.420402454740889,3.0,3.0
323,2.0,1.0,1.0,1.0,1.0,1.0
324,1.0,3.0,3.0,1.0,1.0,3.0
325,1.0,2.0,3.0,2.0,2.0,2.0
326,4.0,2.0,2.0,2.0,3.0,2.0
327,1.0,0.4876379643457911,1.487637964345791,-0.4174250836504596,1.0,1.0
328,1.0,2.0,2.0,2.0,3.0,1.0
329,0.5825749163495404,1.5825749163495402,0.5825749163495404,2.0,0.5825749163495404,0.0
330,1.0,1.0,1.0,2.0,1.0,1.0
331,2.0,2.0,2.0,3.0,3.0,1.0
332,1.0,1.0,1.0,2.0,1.0,1.0
333,0.0,1.0,0.0,1.0,1.0,0.0
334,1.0,2.0,1.0,0.0,1.0,1.0
335,2.0,2.0,3.0,3.0,2.0,4.0
336,0.4204024547408891,0.4204024547408891,2.0,2.0,3.0,2.420402454740889
337,0.4204024547408891,-2.4683144803096564,0.4204024547408891,-3.4683144803096564,0.4204024547408891,0.4204024547408891
338,1.0,1.0,1.0,1.0,1.0,1.0
339,2.0,3.0,1.0,2.0,1.0,1.0
340,2.0,4.0,3.0,2.0,2.0,1.0
341,2.0,1.487637964345791,1.487637964345791,2.0,0.4876379643457911,2.0
342,0.0,3.0,1.0,3.0,1.0,0.0
343,1.0,2.0,2.0,1.0,1.0,1.0
344,1.0,1.0,2.0,1.0,-0.5123620356542089,0.0
345,2.0,1.0,1.0,1.0,1.0,2.0
346,0.4204024547408891,1.420402454740889,3.0,0.4876379643457911,2.487637964345791,1.0
347,2.0,3.0,3.0,2.0,4.0,2.0
348,2.0,2.0,2.0,3.0,2.0,0.5825749163495404
349,2.0,4.0,3.0,2.0,3.0,2.0
350,-2.4683144803096555,-1.4683144803096555,-1.4683144803096564,1.0,1.0,3.0
351,2.0,2.0,2.0,2.0,1.0,2.0
352,1.5825749163495404,2.0,2.0,2.0,2.0,2.0
353,3.0,3.0,2.0,3.0,3.0,2.0
354,0.4204024547408891,-0.5795975452591104,3.0,-2.4683144803096564,1.0,-2.4683144803096564
355,2.0,3.0,3.0,2.0,2.0,2.0
356,3.0,2.0,1.0,2.0,1.0,2.0
357,1.487637964345791,2.0,3.0,1.487637964345791,1.0,3.0
358,-1.4683144803096555,1.0,-1.4683144803096555,1.0,-2.4683144803096564,-1.4683144803096555
359,-2.4683144803096564,2.0,-0.4683144803096555,2.0,3.0,3.0
360,2.0,2.0,3.0,2.0,2.0,3.0
361,3.0,2.0,2.0,3.0,2.0,2.0
362,2.0,2.0,0.5825749163495404,3.0,0.07021288069533149,1.0
363,0.4204024547408891,3.0,0.4204024547408891,0.4876379643457911,1.0,2.0
364,2.0,1.0,1.0,2.0,0.0,-2.4683144803096555
365,2.0,2.0,1.0,2.0,2.0,3.0
366,1.0,2.0,2.0,0.0,2.0,1.0
367,3.0,1.5825749163495402,1.5825749163495402,1.0,2.0,0.5825749163495404
368,-2.4683144803096564,-2.885739563960115,1.5825749163495404,-2.4683144803096555,2.0,-1.4683144803096564
369,1.0,1.0,2.0,1.0,3.0,2.0
370,1.0,2.0,2.0,2.0,3.0,1.0
371,1.0,1.0,-1.4683144803096555,1.0,1.0,-2.4683144803096564
372,1.0,2.0,-0.4683144803096555,0.0,-2.4683144803096555,-2.4683144803096564
373,3.0,4.0,3.0,2.0,2.0,1.0
374,1.0,1.0,1.0,0.0,2.0,1.0
375,2.0,3.0,3.0,2.0,3.0,2.0
376,2.0,2.0,2.0,3.0,3.0,3.0
377,1.0,-1.0919595809133202,0.4876379643457911,0.4204024547408891,0.4876379643457911,2.487637964345791
378,1.0,1.487637964345791,1.487637964345791,2.0,0.4876379643457911,1.487637964345791
379,2.0,2.0,1.5825749163495402,1.0,-0.4174250836504596,2.0
380,3.0,2.0,3.0,3.0,2.0,2.0
381,2.0,3.0,2.0,3.0,3.0,2.0
382,0.4876379643457911,1.0,2.0,0.0,1.0,-0.5123620356542089
383,-3.4683144803096564,-1.4683144803096555,-2.4683144803096564,1.0,-0.4683144803096555,3.0
384,1.0,1.0,2.0,2.0,2.0,1.0
385,1.0,1.0,1.0,2.0,1.0,0.5825749163495402
386,3.0,1.0,3.0,0.5825749163495404,0.5825749163495404,1.5825749163495402
387,4.0,2.0,2.0,3.0,2.0,2.0
388,2.0,2.0,2.0,1.0,3.0,2.0
389,0.4876379643457911,1.0,1.0,1.487637964345791,2.0,1.0
390,3.0,0.5825749163495404,2.0,2.0,2.0,0.5825749163495404
391,2.0,1.5825749163495404,2.0,2.0,1.5825749163495404,1.0
392,2.0,-2.4683144803096564,-0.4683144803096555,1.0,2.0,2.0
393,3.0,1.0,2.0,2.0,1.0,2.0
394,3.0,2.0,2.0,3.0,3.0,2.0
395,2.0,3.0,1.0,2.0,3.0,3.0
396,2.0,1.0,1.0,3.0,2.0,3.0
397,-0.5123620356542089,-0.5123620356542089,0.0,0.5825749163495404,-0.4174250836504596,-0.4174250836504596
398,4.0,2.0,1.5825749163495404,2.0,1.5825749163495404,1.5825749163495404
399,2.0,0.4204024547408891,1.420402454740889,-2.4683144803096564,-2.4683144803096564,1.420402454740889
400,2.0,3.0,-2.4683144803096564,2.0,2.0,1.0
401,3.0,3.0,3.0,1.0,3.0,2.0
402,1.0,3.0,3.0,2.0,3.0,2.0
403,0.0,1.0,2.0,1.0,2.0,0.0
404,1.0,1.0,-0.5795975452591104,0.4876379643457911,1.420402454740889,0.4876379643457911
405,0.0,0.0,2.0,1.0,3.0,2.0
406,1.0,1.0,0.0,3.0,2.0,1.0
407,2.0,2.0,3.0,1.0,3.0,3.0
408,2.0,2.0,1.0,2.0,2.0,1.0
409,2.0,1.420402454740889,0.4204024547408891,2.420402454740889,2.0,1.0
410,1.0,3.0,2.0,2.0,2.0,2.0
411,0.0,2.0,1.0,2.0,1.0,2.0
412,0.0,3.0,2.0,1.0,2.0,1.0
413,0.0,0.5825749163495404,-0.4174250836504596,1.0,-0.4174250836504596,0.0
414,0.0,2.0,1.0,2.0,1.0,1.0
415,0.0,2.0,3.0,3.0,2.0,0.0
416,0.0,1.0,3.0,1.0,1.0,0.0
417,0.0,1.0,2.0,2.0,2.0,1.0
418,0.0,1.0,1.0,1.0,2.0,0.0
419,0.0,2.0,2.0,1.0,1.487637964345791,0.0
420,1.0,-3.4683144803096564,2.0,2.0,1.0,0.0
421,1.0,2.0,1.0,1.0,1.0,0.0
422,0.0,3.0,1.0,3.0,3.0,0.0
423,0.0,3.0,1.0,2.0,1.0,0.0
424,0.0,1.0,1.0,2.0,2.0,0.0
425,0.0,0.0,1.0,1.0,1.0,0.0
426,0.0,1.0,0.0,0.0,2.0,0.0
427,0.0,3.0,3.0,1.0,2.0,0.0
428,0.0,3.0,2.0,2.0,2.0,0.0
429,0.0,2.0,2.0,3.0,2.0,0.0
430,0.0,2.0,1.0,2.0,2.0,0.0
