,NDC-SEM,SEM-UCB,FTRL,CUCB,Random,CTS
125,2.0,2.0,2.0,1.0,2.0,2.0
126,2.0,0.0,0.0,2.0,1.0,1.0
127,2.0,1.0,1.0,1.0,0.0,2.0
128,-0.9970226289095709,0.0029773710904290596,2.0,-1.997022628909571,2.0,-0.9970226289095709
129,0.5825749163495404,1.0,0.5825749163495404,1.0,2.5825749163495404,-0.4174250836504596
130,3.0,2.0,1.5825749163495404,0.0,3.0,2.0
131,3.0,3.0,1.0,2.0,2.0,2.0
132,2.0,2.0,3.0,0.4204024547408891,3.0,2.0
133,2.0,2.0,2.0,2.0,1.0,2.0
134,3.0,2.0,-0.4683144803096555,2.0,3.0,1.0
135,2.0,2.0,2.0,-2.4683144803096564,1.0,2.0
136,-3.4683144803096555,-1.0,-3.4683144803096555,0.0,-2.4683144803096564,1.0
137,1.0,1.0,3.0,1.0,2.0,2.0
138,2.0,3.0,2.0,1.420402454740889,2.0,3.0
139,2.0,1.0,2.0,1.0,2.0,1.0
140,0.4204024547408891,2.0,-0.5123620356542089,1.420402454740889,1.487637964345791,-0.5795975452591109
141,2.0,0.5825749163495404,0.5825749163495404,1.0,1.0,0.5825749163495404
142,2.0,2.0,3.0,1.0,2.0,3.0
143,-0.4683144803096555,2.0,2.0,-2.4683144803096564,-1.4683144803096555,-1.4683144803096555
144,0.5825749163495404,1.0,1.0,1.5825749163495404,0.5825749163495404,0.5825749163495404
145,2.0,1.0,-2.4683144803096564,1.0,-1.4683144803096555,1.0
146,3.0,1.0,3.0,1.0,3.0,0.0
147,3.0,3.0,2.0,4.0,1.0,3.0
148,2.0,1.0,0.5825749163495404,2.0,0.5825749163495404,2.0
149,2.0,1.0,-3.4683144803096564,4.0,-1.4683144803096564,2.0
150,2.0,2.0,4.0,1.0,2.0,2.0
151,2.0,3.0,1.0,3.0,3.0,3.0
152,3.0,1.0,2.0,2.0,2.0,1.0
153,1.0,1.0,-2.4683144803096555,1.0,1.0,-3.4683144803096564
154,2.0,2.5825749163495404,1.5825749163495404,2.0,1.5825749163495404,3.0
155,1.0,2.0,1.487637964345791,2.0,1.487637964345791,2.0
156,1.0,3.0,2.0,2.0,2.0,3.0
157,-0.5795975452591109,-0.5795975452591109,-0.5795975452591109,-2.4683144803096564,-5.047912025568767,-3.4683144803096555
158,0.0,2.0,2.0,0.0,2.0,2.0
159,1.0,3.0,3.0,1.0,2.0,3.0
160,2.0,0.0,0.0,1.0,0.0,1.0
161,2.0,2.0,1.0,1.0,1.0,1.0
162,0.4876379643457911,0.0,1.487637964345791,-1.0,1.0,2.0
163,0.5825749163495404,0.5825749163495404,2.5825749163495404,1.0,4.0,0.4204024547408891
164,2.0,2.0,4.0,2.0,4.0,2.0
165,2.0,-0.5795975452591104,2.0,1.0,1.420402454740889,3.0
166,1.0,1.0,2.0,1.0,2.0,2.0
167,3.0,0.5825749163495404,0.5825749163495404,2.0,0.5825749163495404,3.0
168,1.0,2.0,2.0,4.0,2.0,1.0
169,0.4876379643457911,0.0,2.0,0.0,-0.5123620356542089,2.0
170,1.0,1.0,3.0,2.0,1.0,2.0
171,-2.4683144803096555,1.0,0.0,-2.4683144803096555,1.0,2.0
172,2.0,1.0,1.0,2.0,3.0,3.0
173,2.0,1.0,1.0,3.0,1.5825749163495404,0.5825749163495404
174,2.0,2.0,2.0,2.0,1.0,1.0
175,2.0,4.0,2.0,2.0,2.0,3.0
176,-0.4174250836504596,1.0,1.5825749163495404,1.0,1.5825749163495404,2.0
177,1.0,1.420402454740889,1.420402454740889,2.0,2.420402454740889,3.0
178,1.0,2.0,1.0,2.0,0.4204024547408891,1.0
179,2.0,2.0,1.0,1.0,1.0,0.0
180,1.0,2.0,1.0,0.5825749163495404,0.5825749163495404,0.0
181,2.0,2.0,2.0,2.0,2.0,2.0
182,1.0,2.0,-3.4683144803096564,2.0,2.0,-1.4683144803096555
183,3.0,1.0,3.0,3.0,3.0,2.0
184,1.487637964345791,0.4876379643457911,1.0,1.487637964345791,3.0,3.0
185,2.0,0.0,1.0,2.0,1.0,2.0
186,1.0,2.0,2.0,2.0,2.0,4.0
187,3.0,3.0,3.0,1.0,2.0,2.0
188,2.0,2.0,4.0,2.0,2.0,2.0
189,0.0,1.0,2.0,1.0,1.0,1.0
190,2.0,3.0,2.0,2.0,2.0,3.0
191,-2.4683144803096555,1.420402454740889,2.0,-3.047912025568767,1.420402454740889,-2.4683144803096564
192,2.0,4.0,3.0,2.0,2.0,3.0
193,1.487637964345791,2.0,3.0,2.0,2.0,0.4876379643457911
194,1.0,0.0,1.0,1.0,1.0,2.0
195,3.0,0.5825749163495404,1.0,0.5825749163495404,2.0,2.0
196,1.0,1.0,1.0,2.0,1.0,1.0
197,-0.4174250836504596,1.0,3.0,-0.4174250836504596,3.0,3.0
198,3.0,3.0,2.0,3.0,2.0,3.0
199,2.0,1.0,2.0,1.0,1.0,2.0
200,1.0,2.0,2.0,3.0,1.0,1.0
201,2.420402454740889,2.0,3.0,0.4204024547408891,1.0,0.4204024547408891
202,1.0,3.0,4.0,2.0,2.0,2.0
203,0.0,0.5825749163495404,-1.4174250836504596,1.0,0.5825749163495404,2.0
204,1.0,1.0,2.0,-3.4683144803096564,2.0,-2.4683144803096555
205,0.0,0.0,0.5825749163495404,-2.4683144803096555,-1.4683144803096555,-2.4683144803096555
206,0.0,1.0,2.0,1.0,2.0,1.0
207,-3.885739563960115,1.0,-2.4683144803096564,-1.885739563960115,-1.4683144803096555,-2.4683144803096555
208,3.0,2.0,2.0,2.0,3.0,2.0
209,2.0,2.0,2.0,1.0,2.0,2.0
210,1.0,3.0,2.0,2.0,3.0,2.0
211,0.0,4.0,2.0,2.0,1.0,1.0
212,0.0,3.0,2.0,2.0,3.0,2.0
213,0.0,1.0,-0.4174250836504596,2.0,1.0,0.5825749163495404
214,0.0,-2.4683144803096564,2.0,2.0,2.0,1.0
215,0.0,0.4204024547408891,1.0,0.4204024547408891,2.0,-0.5795975452591109
216,0.0,1.0,2.0,2.0,3.0,1.0
217,0.0,1.0,3.0,2.0,2.0,1.0
218,0.0,1.0,2.0,3.0,3.0,1.0
219,0.0,2.0,1.0,2.0,2.0,1.0
220,1.0,3.0,1.0,2.0,1.0,2.0
221,0.0,2.0,2.0,2.0,2.0,0.0
222,0.0,3.0,2.0,1.0,2.0,1.0
223,0.0,3.0,0.5825749163495404,1.5825749163495404,0.5825749163495404,1.0
224,0.0,2.0,2.0,2.0,2.0,0.0
225,0.0,1.0,-0.4174250836504596,1.0,-0.4174250836504596,-1.4174250836504596
226,0.0,3.0,3.0,2.0,3.0,1.0
227,0.0,3.0,3.0,3.0,2.0,1.0
228,0.0,2.0,2.0,1.0,2.0,0.0
229,0.0,2.0,1.0,2.0,1.0,1.0
230,0.0,3.0,2.0,3.0,3.0,1.0
231,0.0,2.0,-0.4174250836504596,1.5825749163495402,3.0,-0.4174250836504596
232,0.0,2.0,1.0,2.0,2.0,1.0
233,0.0,3.0,2.0,4.0,3.0,1.0
234,0.0,1.420402454740889,0.4204024547408891,2.420402454740889,2.0,1.0
235,0.0,3.0,2.0,4.0,1.0,1.0
236,0.0,-2.4683144803096564,2.0,-1.4683144803096555,1.0,1.0
237,0.0,1.0,1.0,2.0,2.0,0.0
238,0.0,2.0,2.0,3.0,3.0,1.0
239,0.0,1.0,-0.4174250836504596,0.5825749163495404,1.0,-0.4174250836504596
240,0.0,1.0,1.0,2.0,2.0,1.0
241,0.0,1.0,0.0,2.0,0.0,1.0
242,0.0,1.0,0.0,2.0,1.0,1.0
243,0.0,0.4204024547408891,0.5825749163495404,-0.9970226289095709,0.5825749163495404,-0.4174250836504596
244,0.0,-2.4683144803096564,2.0,2.0,1.0,1.0
245,0.0,1.0,1.0,2.0,1.0,1.0
246,0.0,-2.4683144803096564,2.0,2.0,3.0,-3.4683144803096564
247,0.0,2.0,2.0,3.0,2.0,1.0
248,0.0,2.0,2.0,3.0,2.0,1.0
249,0.0,2.0,2.0,2.0,0.0,1.0
250,0.0,-2.4683144803096564,2.0,3.0,2.0,1.0
251,0.0,1.0,1.0,2.0,1.0,1.0
252,0.0,1.0,-0.4174250836504596,1.0,0.5825749163495404,-0.4174250836504596
253,0.0,2.0,2.0,0.0,3.0,1.0
254,0.0,2.0,0.5825749163495404,0.0,1.0,-0.4174250836504596
255,0.0,2.0,2.0,0.0,3.0,1.0
256,0.0,1.0,1.0,0.0,1.0,1.0
257,0.0,1.0,0.4204024547408891,0.0,0.4876379643457911,0.0
258,0.0,1.0,2.0,0.0,4.0,1.0
259,0.0,1.0,2.0,0.0,4.0,1.0
260,0.0,1.0,1.0,0.0,2.0,1.0
261,0.0,1.0,2.0,0.0,3.0,1.0
262,0.0,1.0,2.0,0.0,3.0,1.0
263,0.0,0.0,2.0,0.0,1.0,0.0
264,0.0,1.0,1.0,0.0,0.0,1.0
265,0.0,1.0,0.5825749163495404,0.0,0.5825749163495404,-0.4174250836504596
266,0.0,1.0,2.0,0.0,2.0,1.0
267,0.0,0.0,0.4204024547408891,0.0,0.4876379643457911,0.0
268,0.0,1.0,2.0,0.0,1.0,1.0
269,0.0,0.0,2.0,0.0,0.0,0.0
270,0.0,1.0,2.0,0.0,2.0,1.0
271,0.0,1.0,2.0,0.0,2.0,1.0
272,0.0,-3.4683144803096564,-1.579597545259111,0.0,-3.4683144803096555,1.0
273,0.0,0.0,-0.5795975452591109,0.0,-0.5795975452591109,1.0
274,0.0,0.0,0.0,0.0,0.0,1.0
275,0.0,1.0,0.5825749163495404,0.0,2.0,0.0
276,0.0,1.0,2.0,0.0,1.0,1.0
277,0.0,1.0,2.0,0.0,1.0,1.0
278,0.0,1.0,1.0,0.0,2.0,1.0
279,0.0,1.0,0.5825749163495404,0.0,2.0,1.0
280,0.0,1.0,-0.4174250836504596,0.0,1.0,-0.4174250836504596
281,0.0,0.0,0.0,0.0,1.0,1.0
282,0.0,0.0,1.0,0.0,3.0,1.0
283,0.0,1.0,2.0,0.0,3.0,1.0
284,0.0,1.0,2.0,0.0,3.0,1.0
285,0.0,1.0,2.0,0.0,1.0,1.0
286,0.0,1.0,2.0,0.0,3.0,1.0
287,0.0,1.0,0.4204024547408891,0.0,2.0,1.0
288,0.0,-3.4683144803096564,0.5825749163495404,0.0,2.0,-0.4174250836504596
289,0.0,1.0,2.0,0.0,3.0,0.0
290,0.0,1.0,0.4204024547408891,0.0,1.420402454740889,1.0
291,0.0,-3.4683144803096564,2.0,0.0,-1.4683144803096564,1.0
292,0.0,-3.4683144803096564,2.0,0.0,3.0,1.0
293,0.0,-3.4683144803096564,2.0,0.0,-2.4683144803096564,1.0
294,0.0,1.0,2.0,0.0,0.4876379643457911,1.0
295,0.0,1.0,2.0,0.0,2.0,1.0
296,0.0,1.0,2.0,0.0,1.0,1.0
297,0.0,1.0,2.0,0.0,3.0,1.0
298,0.0,0.0,1.0,0.0,2.0,1.0
299,0.0,-3.4683144803096564,2.0,0.0,1.0,1.0
300,0.0,1.0,2.0,0.0,4.0,1.0
301,0.0,-3.4683144803096564,2.0,0.0,1.0,1.0
302,0.0,0.0,1.0,0.0,0.0,1.0
303,0.0,1.0,1.0,0.0,1.0,1.0
304,0.0,1.0,1.0,0.0,2.0,1.0
305,0.0,1.0,2.0,0.0,2.0,1.0
306,0.0,1.0,-0.9970226289095709,0.0,0.0,-0.4174250836504596
307,0.0,1.0,1.0,0.0,2.0,1.0
308,0.0,1.0,1.0,0.0,2.0,1.0
309,0.0,1.0,2.0,0.0,1.487637964345791,1.0
310,0.0,1.0,2.0,0.0,1.487637964345791,1.0
311,0.0,1.0,2.0,0.0,2.0,1.0
312,0.0,1.0,2.0,0.0,2.0,1.0
313,0.0,1.0,0.0,0.0,-0.5123620356542089,1.0
314,0.0,1.0,2.0,0.0,3.0,1.0
315,0.0,1.0,2.0,0.0,2.0,1.0
316,0.0,1.0,2.0,0.0,2.0,1.0
317,0.0,1.0,2.0,0.0,3.0,1.0
318,0.0,1.0,0.4204024547408891,0.0,3.0,1.0
319,0.0,-3.4683144803096564,2.0,0.0,2.0,1.0
320,0.0,1.0,2.0,0.0,3.0,1.0
321,0.0,1.0,2.0,0.0,2.0,1.0
322,0.0,1.0,0.4204024547408891,0.0,1.420402454740889,1.0
323,0.0,0.0,1.0,0.0,0.0,0.0
324,0.0,1.0,1.0,0.0,2.0,1.0
325,0.0,1.0,2.0,0.0,2.0,1.0
326,0.0,1.0,2.0,0.0,3.0,1.0
327,0.0,1.0,0.5825749163495404,0.0,1.487637964345791,-0.4174250836504596
328,0.0,1.0,2.0,0.0,2.0,1.0
329,0.0,1.0,-0.4174250836504596,0.0,0.5825749163495404,-0.4174250836504596
330,0.0,0.0,2.0,0.0,1.0,0.0
331,0.0,1.0,2.0,0.0,2.0,1.0
332,0.0,1.0,2.0,0.0,3.0,1.0
333,0.0,0.0,0.0,0.0,-1.0,0.0
334,0.0,1.0,1.0,0.0,0.0,1.0
335,0.0,1.0,2.0,0.0,3.0,1.0
336,0.0,1.0,0.4204024547408891,0.0,1.420402454740889,1.0
337,0.0,-3.4683144803096564,-0.5795975452591109,0.0,-2.4683144803096555,1.0
338,0.0,0.0,2.0,0.0,2.0,0.0
339,0.0,0.0,2.0,0.0,2.0,0.0
340,0.0,1.0,2.0,0.0,2.0,1.0
341,0.0,1.0,2.0,0.0,1.0,1.0
342,0.0,1.0,2.0,0.0,2.0,1.0
343,0.0,1.0,1.0,0.0,2.0,1.0
344,0.0,0.0,1.0,0.0,0.4876379643457911,0.0
345,0.0,1.0,1.0,0.0,1.0,1.0
346,0.0,1.0,0.4204024547408891,0.0,0.4876379643457911,1.0
347,0.0,1.0,2.0,0.0,2.0,1.0
348,0.0,1.0,0.5825749163495404,0.0,3.0,-0.4174250836504596
349,0.0,1.0,2.0,0.0,3.0,1.0
350,0.0,-3.4683144803096564,2.0,0.0,-1.4683144803096564,1.0
351,0.0,1.0,2.0,0.0,1.0,1.0
352,0.0,1.0,0.5825749163495404,0.0,2.0,-0.4174250836504596
353,0.0,1.0,2.0,0.0,1.0,1.0
354,0.0,-3.4683144803096564,0.4204024547408891,0.0,2.0,1.0
355,0.0,1.0,2.0,0.0,2.0,1.0
356,0.0,1.0,2.0,0.0,2.0,1.0
357,0.0,1.0,2.0,0.0,3.0,1.0
358,0.0,-3.4683144803096564,1.0,0.0,-2.4683144803096564,1.0
359,0.0,-3.4683144803096564,2.0,0.0,1.0,1.0
360,0.0,1.0,2.0,0.0,2.0,1.0
361,0.0,1.0,2.0,0.0,3.0,1.0
362,0.0,1.0,0.5825749163495404,0.0,2.0,-0.4174250836504596
363,0.0,1.0,0.4204024547408891,0.0,0.4204024547408891,1.0
364,0.0,-4.468314480309656,2.0,0.0,-3.4683144803096555,0.0
365,0.0,0.0,2.0,0.0,1.0,0.0
366,0.0,1.0,1.0,0.0,2.0,1.0
367,0.0,1.0,-0.4174250836504596,0.0,2.0,-0.4174250836504596
368,0.0,-3.4683144803096564,0.5825749163495404,0.0,1.5825749163495404,-0.4174250836504596
369,0.0,1.0,1.0,0.0,2.0,1.0
370,0.0,1.0,2.0,0.0,3.0,1.0
371,0.0,-3.4683144803096564,1.0,0.0,-3.4683144803096555,1.0
372,0.0,-3.4683144803096564,2.0,0.0,2.0,1.0
373,0.0,1.0,2.0,0.0,3.0,1.0
374,0.0,0.0,1.0,0.0,2.0,1.0
375,0.0,1.0,2.0,0.0,3.0,1.0
376,0.0,1.0,2.0,0.0,1.0,1.0
377,0.0,1.0,0.4204024547408891,0.0,1.487637964345791,1.0
378,0.0,1.0,2.0,0.0,0.4876379643457911,1.0
379,0.0,1.0,0.5825749163495404,0.0,2.0,-0.4174250836504596
380,0.0,1.0,2.0,0.0,2.0,1.0
381,0.0,1.0,2.0,0.0,3.0,1.0
382,0.0,1.0,1.0,0.0,2.0,1.0
383,0.0,-3.4683144803096564,2.0,0.0,2.0,1.0
384,0.0,1.0,1.0,0.0,1.0,1.0
385,0.0,1.0,0.5825749163495402,0.0,1.0,-1.4174250836504596
386,0.0,1.0,0.5825749163495404,0.0,0.0,-1.4174250836504596
387,0.0,1.0,2.0,0.0,2.0,1.0
388,0.0,0.0,1.0,0.0,1.0,1.0
389,0.0,1.0,1.0,0.0,1.0,1.0
390,0.0,1.0,0.5825749163495404,0.0,1.0,-0.4174250836504596
391,0.0,1.0,0.5825749163495404,0.0,1.0,-0.4174250836504596
392,0.0,-3.4683144803096564,2.0,0.0,-1.4683144803096564,1.0
393,0.0,1.0,2.0,0.0,2.0,1.0
394,0.0,1.0,2.0,0.0,3.0,1.0
395,0.0,1.0,2.0,0.0,3.0,1.0
396,0.0,1.0,2.0,0.0,2.0,1.0
397,0.0,1.0,0.5825749163495404,0.0,-0.5123620356542089,-0.4174250836504596
398,0.0,1.0,0.5825749163495404,0.0,1.5825749163495404,-0.4174250836504596
399,0.0,-3.4683144803096564,0.4204024547408891,0.0,-0.4683144803096555,1.0
400,0.0,-3.4683144803096564,2.0,0.0,-2.4683144803096564,1.0
401,0.0,1.0,2.0,0.0,3.0,1.0
402,0.0,1.0,2.0,0.0,3.0,1.0
403,0.0,1.0,2.0,0.0,2.0,1.0
404,0.0,1.0,0.4204024547408891,0.0,1.0,1.0
405,0.0,1.0,2.0,0.0,0.4876379643457911,1.0
406,0.0,1.0,2.0,0.0,3.0,1.0
407,0.0,1.0,2.0,0.0,2.0,1.0
408,0.0,1.0,2.0,0.0,2.0,0.0
409,0.0,1.0,0.4204024547408891,0.0,2.0,1.0
410,0.0,1.0,2.0,0.0,1.0,1.0
411,0.0,0.0,1.0,0.0,1.0,1.0
412,0.0,1.0,2.0,0.0,2.0,1.0
413,0.0,0.0,-0.4174250836504596,0.0,2.0,-0.4174250836504596
414,0.0,1.0,2.0,0.0,1.0,1.0
415,0.0,1.0,2.0,0.0,3.0,1.0
416,0.0,1.0,1.0,0.0,2.0,1.0
417,0.0,1.0,2.0,0.0,2.0,1.0
418,0.0,-3.4683144803096564,2.0,0.0,-2.4683144803096564,1.0
419,0.0,1.0,2.0,0.0,2.0,1.0
420,0.0,-4.468314480309656,1.0,0.0,-3.4683144803096564,1.0
421,0.0,0.0,1.0,0.0,3.0,1.0
422,0.0,1.0,2.0,0.0,2.0,1.0
423,0.0,1.0,2.0,0.0,2.0,1.0
424,0.0,1.0,1.0,0.0,1.0,1.0
425,0.0,1.0,1.0,0.0,1.0,0.0
426,0.0,1.0,1.0,0.0,2.0,1.0
427,0.0,1.0,2.0,0.0,1.0,1.0
428,0.0,1.0,2.0,0.0,3.0,1.0
429,0.0,1.0,2.0,0.0,1.0,1.0
430,0.0,1.0,2.0,0.0,4.0,1.0
431,0.0,1.0,2.0,0.0,2.0,1.0
432,0.0,1.0,2.0,0.0,2.0,1.0
433,0.0,1.0,2.0,0.0,-1.0,0.0
434,0.0,1.0,2.0,0.0,1.0,0.0
435,0.0,1.0,2.0,0.0,4.0,1.0
436,0.0,1.0,1.0,0.0,3.0,1.0
437,0.0,1.0,-0.9970226289095709,0.0,-0.9970226289095709,-0.4174250836504596
438,0.0,1.0,2.0,0.0,2.0,1.0
439,0.0,1.0,2.0,0.0,4.0,1.0
440,0.0,-4.468314480309656,-1.997022628909571,0.0,1.0,-0.4174250836504596
441,0.0,1.0,1.0,0.0,1.0,1.0
442,0.0,1.0,2.0,0.0,1.0,1.0
