,NDC-SEM,SEM-UCB,FTRL,CUCB,Random,CTS,CUCB-SW
0,2.6646342482375536,2.6646342482375536,0.051483051323321316,0.0,0.7617558692156265,0.8916503030848033,2.143311143176819
1,1.8084233615681469,1.8084233615681469,1.2514317392425283,1.2514317392425283,2.169636057117473,1.2514317392425283,2.7193002147134204
2,0.8954864778242992,0.8954864778242992,0.8805672841657968,0.8805672841657968,2.096866425135107,0.8805672841657968,2.7433147807188702
3,0.0,0.0,1.4900503965298721,1.4900503965298721,1.3944709378266689,1.4900503965298721,2.0637291201312693
4,-0.2664885281600844,-0.2664885281600844,1.4635234508622075,1.4635234508622075,0.7617558692156265,1.4635234508622075,2.0462787142117205
5,0.7702045033018856,0.7134785062274447,2.0234688874908837,2.0234688874908837,1.9488666105620474,2.0234688874908837,2.1030047112861614
6,0.7198458932279865,1.3488438428922014,1.1329430256555035,1.2693080190969237,1.4813726615941252,1.2693080190969237,1.5293259876847647
7,1.3944709378266689,2.0234688874908837,1.0776237995926858,1.2935246168293837,1.2693080190969237,1.2935246168293837,1.6668154223756078
8,0.1214457997829177,0.71116815829224,0.7991988154240484,0.7991988154240484,1.3087856419788264,0.7991988154240484,2.291081856900391
9,1.9665461173310836,1.1786621072601622,1.3198686608978325,1.3198686608978325,1.1786621072601622,1.3198686608978325,2.291081856900391
10,0.6049833836587646,1.1786621072601622,0.7678941553666809,2.096866425135107,2.0222641482062707,1.13938651610527,2.291081856900391
11,1.5366918876569435,2.039714554125819,1.1947057421680873,2.291081856900391,0.71116815829224,1.439907689669127,2.291081856900391
12,1.5145099665979633,1.3422796828063004,0.7991988154240484,2.7433147807188702,0.0,0.6871535922867902,2.2164795799715544
13,0.8345255011979926,1.4573580955886754,1.4105145727345945,2.0927234322534325,1.8364225826124194,2.1030047112861614,2.2164795799715544
14,0.5897223585093223,1.423465249948832,1.326432820983734,0.7599232242691563,1.6668154223756078,1.949095711411535,2.1369437561762767
15,1.326432820983734,2.0637291201312693,0.7264291834416823,1.286758425016472,1.2935246168293837,1.5940457903932412,2.1369437561762767
16,0.6464483555837632,1.3907538188798414,2.1143168310546554,0.7264291834416823,1.5940457903932412,0.7599232242691563,2.1369437561762767
17,1.337744940752228,2.096866425135107,0.8345255011979926,1.9488666105620474,1.3502506139038246,0.19421543176528377,2.1369437561762767
18,0.8412916930109042,2.291081856900391,1.246700224103097,1.5430592746574854,2.153592422209548,2.5955440669952985,2.1369437561762767
19,1.3907538188798414,2.7433147807188702,0.7591214843828791,1.909591019407155,0.8805672841657968,1.3328002079842762,2.2164795799715544
20,2.0218653433939013,2.0927234322534325,1.4561575508900289,1.316151541951005,0.5897223585093223,2.1143168310546554,2.2164795799715544
21,0.7617558692156265,0.7599232242691563,1.5940457903932412,0.6224337895783134,1.3248292768867516,1.13938651610527,1.6507717874676822
22,1.4395088848567577,1.286758425016472,2.143311143176819,1.3438832269032823,1.3833879189076623,1.8364225826124194,1.6507717874676822
23,0.9533369161481628,0.7264291834416823,2.0863560452528906,0.6403100694327093,1.9601787303305414,0.8966109190737219,1.6668154223756078
24,1.3184618898862097,1.9488666105620474,1.531960372517512,1.3815552739611925,2.0234688874908837,0.7591214843828791,1.5940457903932412
25,2.5955440669952985,1.5430592746574854,1.5430592746574854,0.6242664345247837,0.7991988154240484,2.0789901452807116,2.2404941459770047
26,1.439907689669127,1.909591019407155,1.3944709378266689,1.5430592746574854,1.3815552739611925,2.013187608458155,2.2404941459770047
27,1.196112513179711,1.316151541951005,1.9731102774169849,0.6224337895783134,2.7193002147134204,0.7991988154240484,1.6114961963127896
28,0.5897223585093223,0.6224337895783134,0.8010314603705186,2.0637291201312693,1.270714790108547,1.593646985580872,2.291081856900391
29,1.3248292768867516,1.3438832269032823,1.372877539025446,2.096866425135107,1.8756981737673117,2.0058217084859757,2.291081856900391
30,1.531960372517512,0.6403100694327093,1.5383277595180542,1.3184618898862097,2.0218653433939013,0.6403100694327093,2.2164795799715544
31,1.5293259876847647,1.3815552739611925,2.2404941459770047,1.2627438590110223,1.5293259876847647,0.7438795893612311,2.1369437561762767
32,0.6242664345247837,0.6242664345247837,1.3087856419788264,1.4105145727345945,1.359926861811208,0.7702045033018856,2.1369437561762767
33,0.7991988154240484,1.5430592746574854,1.496633686743568,1.213988793034106,1.2695100508239343,2.095033780188637,1.531960372517512
34,0.8345255011979926,0.6224337895783134,1.1786621072601622,2.1143168310546554,1.8921406134876064,1.9731102774169849,1.5145099665979633
