,NDC-SEM,SEM-UCB,FTRL,CUCB,Random,CTS
0,2.6646342482375536,2.6646342482375536,0.051483051323321316,0.0,1.531960372517512,0.8916503030848033
1,1.8084233615681469,1.8084233615681469,1.2514317392425283,1.2514317392425283,2.2164795799715544,1.2514317392425283
2,0.8954864778242992,0.8954864778242992,0.8805672841657968,0.8805672841657968,0.9469695291476206,0.8805672841657968
3,0.0,0.0,1.4900503965298721,1.4900503965298721,0.8349243060103619,1.4900503965298721
4,-0.2664885281600844,-0.2664885281600844,1.4635234508622075,1.4635234508622075,1.3087856419788264,1.4635234508622075
5,0.7134785062274447,0.6974348713195191,2.0234688874908837,2.0234688874908837,2.0218653433939013,2.0234688874908837
6,1.2935246168293837,1.4055698399666423,1.1329430256555035,1.2693080190969237,1.449790163889487,1.2693080190969237
7,1.270714790108547,1.4105145727345945,1.0776237995926858,1.2935246168293837,0.7198458932279865,1.2935246168293837
8,0.8232133814294986,0.71116815829224,0.7991988154240484,0.7991988154240484,2.095033780188637,0.7991988154240484
9,1.1899742270286562,1.3422796828063004,1.3198686608978325,1.3198686608978325,0.8902435320731796,1.3198686608978325
10,1.3359122958057577,1.4105145727345945,0.7678941553666809,2.096866425135107,2.153592422209548,1.13938651610527
11,2.668712503790034,2.013187608458155,1.1947057421680873,2.291081856900391,1.9649102454699727,1.439907689669127
12,1.9905606833365335,0.7424728183496074,0.7991988154240484,2.7433147807188702,0.7991988154240484,0.6871535922867902
13,1.6507717874676822,1.520648252749018,1.4105145727345945,2.0927234322534325,0.8232133814294986,2.1030047112861614
14,1.4639222556745768,0.0,1.326432820983734,0.7599232242691563,0.8805672841657968,1.949095711411535
15,2.291081856900391,1.9665461173310836,0.7264291834416823,1.286758425016472,1.3198686608978325,1.5940457903932412
16,1.213988793034106,0.7599232242691563,2.1143168310546554,0.7264291834416823,1.270714790108547,0.7599232242691563
17,0.9469695291476206,0.6970360665071498,0.8345255011979926,1.9488666105620474,1.3359122958057577,0.19421543176528377
18,1.449790163889487,1.531960372517512,1.246700224103097,1.5430592746574854,1.3815552739611925,2.5955440669952985
19,1.4740067616219465,1.9552339975625896,0.7591214843828791,1.909591019407155,1.3422796828063004,1.3328002079842762
20,1.4168819597351363,2.0863560452528906,1.4561575508900289,1.316151541951005,1.8756981737673117,2.1143168310546554
21,0.6289979496642149,1.2631426638233916,1.5940457903932412,0.6224337895783134,0.8170750952784442,1.13938651610527
22,1.286758425016472,2.0218653433939013,2.143311143176819,1.3438832269032823,0.7765718903024275,1.8364225826124194
23,0.8170750952784442,1.4639222556745768,2.0863560452528906,0.6403100694327093,1.4395088848567577,0.8966109190737219
24,0.9076939379927285,0.8902435320731796,1.531960372517512,1.3815552739611925,0.8966109190737219,0.7591214843828791
25,0.7504437494471325,0.5897223585093223,1.5430592746574854,0.6242664345247837,2.039512522398809,2.0789901452807116
26,0.7591214843828791,1.337744940752228,1.3944709378266689,1.5430592746574854,1.4168819597351363,2.013187608458155
27,1.3889211739333711,1.270714790108547,1.9731102774169849,0.6224337895783134,2.0218653433939013,0.7991988154240484
28,1.2693080190969237,0.7438795893612311,0.8010314603705186,2.0637291201312693,1.3359122958057577,1.593646985580872
29,1.4082042247993898,1.8756981737673117,1.372877539025446,2.096866425135107,1.38418965879394,2.0058217084859757
30,0.8902435320731796,1.3502506139038246,1.5383277595180542,1.3184618898862097,1.909591019407155,0.6403100694327093
31,1.13938651610527,0.0,2.2404941459770047,1.2627438590110223,1.3502506139038246,0.7438795893612311
32,0.9076939379927285,0.8232133814294986,1.3087856419788264,1.4105145727345945,0.6970360665071498,0.7702045033018856
33,1.449790163889487,1.3751878869606506,1.496633686743568,1.213988793034106,0.6242664345247837,2.095033780188637
34,1.213988793034106,1.5145099665979633,1.1786621072601622,2.1143168310546554,0.7599232242691563,1.9731102774169849
35,1.3198686608978325,1.3662942488117502,1.3087856419788264,0.7839377902746065,1.8756981737673117,1.5030010737441102
36,0.7438795893612311,1.593646985580872,0.8170750952784442,2.039714554125819,1.1899742270286562,2.0218653433939013
37,0.7198458932279865,1.3020194501659144,2.039714554125819,0.8738010923528852,1.4082042247993898,0.7839377902746065
38,1.3662942488117502,1.5430592746574854,0.7591214843828791,1.4813726615941252,1.8756981737673117,0.13748943469084285
39,0.5736787236013972,1.5030010737441102,1.9552339975625896,0.9076939379927285,1.3889211739333711,1.2627438590110223
40,2.0222641482062707,1.3889211739333711,1.2627438590110223,0.8805672841657968,2.1369437561762767,2.291081856900391
41,1.470289642675119,1.5145099665979633,1.3024182549782837,1.4877400485946675,1.3907538188798414,1.9905606833365335
42,2.7433147807188702,1.463725482589218,0.7264291834416823,1.9841932963359912,1.4055698399666423,1.8985080004881487
43,0.5736787236013972,1.4008383248272112,0.6224337895783134,2.167325709182269,1.359926861811208,1.316151541951005
44,1.5872795985803296,1.3667392528743911,1.3024182549782837,2.045879909399351,1.9994543214854337,1.213988793034106
45,1.337744940752228,0.5897223585093223,0.8980176900853452,1.2452934530914734,1.4082042247993898,0.8741998971652545
46,1.1899742270286562,1.3328002079842762,2.1369437561762767,0.5736787236013972,1.2695100508239343,0.7678941553666809
47,2.5955440669952985,0.7664873843550577,0.7599232242691563,2.0234688874908837,0.7591214843828791,0.7702045033018856
48,1.4055698399666423,0.7839377902746065,1.196112513179711,1.5208773535985054,1.2452934530914734,0.6974348713195191
49,0.6464483555837632,2.291081856900391,2.7433147807188702,0.13748943469084285,2.096866425135107,1.3024182549782837
50,0.7438795893612311,1.3262360478983748,0.6242664345247837,2.668712503790034,1.3336019478705539,1.2452934530914734
51,0.6871535922867902,1.2631426638233916,1.9665461173310836,1.4008383248272112,0.9076939379927285,0.8412916930109042
52,2.143311143176819,1.4395088848567577,0.7664873843550577,2.169636057117473,1.5270156397495602,0.7438795893612311
53,1.3438832269032823,0.7991988154240484,1.531960372517512,0.8412916930109042,1.38418965879394,1.5293259876847647
54,1.326432820983734,0.6049833836587646,1.4639222556745768,1.8917418086752371,2.589176679994756,1.6507717874676822
55,0.6871535922867902,0.0,1.337744940752228,1.593646985580872,1.213988793034106,0.8345255011979926
56,1.38418965879394,0.5736787236013972,0.8412916930109042,1.1786621072601622,0.71116815829224,1.5712359636724043
57,1.38418965879394,1.2871572298288414,1.3667392528743911,0.7198458932279865,1.4172807645475056,0.8232133814294986
58,1.38418965879394,1.4172807645475056,1.531960372517512,0.7038022583200614,1.359926861811208,0.7702045033018856
59,0.7438795893612311,1.3441123277527702,0.6242664345247837,2.153592422209548,1.4561575508900289,0.8738010923528852
60,0.5496641575959473,1.5383277595180542,1.337744940752228,0.8980176900853452,0.19421543176528377,1.196112513179711
61,0.0,1.38418965879394,1.337744940752228,0.6049833836587646,2.045879909399351,0.8010314603705186
62,0.0,0.6871535922867902,1.3944709378266689,1.3328002079842762,1.1899742270286562,0.7527540973823372
63,0.0,0.6871535922867902,1.337744940752228,2.045879909399351,1.6668154223756078,0.6970360665071498
64,0.0,0.7038022583200614,1.337744940752228,1.2121561480876362,0.7504437494471325,1.5293259876847647
65,0.0,0.7038022583200614,1.3944709378266689,1.909591019407155,0.6049833836587646,0.0
66,0.1214457997829177,1.1899742270286562,1.337744940752228,2.013187608458155,1.5712359636724043,0.6242664345247837
67,0.1214457997829177,1.1899742270286562,1.337744940752228,2.143311143176819,1.3328002079842762,0.8738010923528852
68,0.1214457997829177,1.1899742270286562,1.3944709378266689,2.143311143176819,1.3815552739611925,0.0
69,0.1214457997829177,2.1369437561762767,1.337744940752228,2.143311143176819,1.5126773216514935,0.0
70,0.1214457997829177,2.1369437561762767,1.337744940752228,2.143311143176819,1.2693080190969237,0.5736787236013972
71,0.1214457997829177,1.5145099665979633,1.337744940752228,2.143311143176819,0.7038022583200614,0.0
